stationid,hour,inNums,outNums
3,9,26.33252647324286,0.9477971209958196
3,9,16.314547117333852,1.201548423999834
3,9,14.301192620714339,0.890092479970454
3,9,11.359214297596386,1.147539133178474
3,9,12.055214481564253,0.890092479970454
3,10,10.03320999264761,1.1809508764431487
3,10,8.403505721733495,0.893082221111598
3,10,8.967522862525712,1.0396809151598858
3,10,7.9103854248184735,1.1505288743196178
3,10,8.140268713449261,1.0377019486008021
3,10,6.61474951955254,1.038270268990728
3,11,7.5370539009890205,1.1841348844657624
3,11,6.8086808136498025,1.1528932904684284
3,11,7.542867968336133,1.1528932904684284
3,11,7.651640919063347,0.9591967200493502
3,11,7.552245726286702,1.1841348844657624
3,11,7.3344897538295095,1.1509143239093447
3,12,8.425331955943665,1.1993119859646775
3,12,6.7205455327177965,1.1509143239093447
3,12,8.12497275954799,1.1834340237125602
3,12,8.299680945076535,1.1731230219977504
3,12,8.902075295366767,1.1813280765431933
3,12,7.217281121674924,1.1758308740466104
3,13,7.758742909132888,1.2263939134000572
3,13,6.297381266704397,1.2260023897498085
3,13,7.862569991893477,1.191639078258003
3,13,7.896431262734707,1.2063982263352513
3,13,8.008201428033185,1.2299805878572652
3,13,7.209496354642147,1.2562676019614964
3,14,7.779273613114558,1.2517767415910594
3,14,6.802663462580748,1.243780355721327
3,14,7.347816006095074,1.225590855482885
3,14,6.794256829312956,1.2436937323527941
3,14,5.969587057700803,1.2777528738848756
3,14,7.01829011388834,1.3808561023757755
3,15,6.142680989077332,1.3008234385220163
3,15,6.253369561959845,1.4203607138562822
3,15,6.420696275812831,1.492376431980787
3,15,6.998454285989429,1.5930049911935342
3,15,6.562012620721149,1.553557447606529
3,15,6.63836567334289,1.6805042684875926
3,16,6.355066645193106,1.7432946189240939
3,16,6.89700665067006,1.6779137649279934
3,16,7.493538550832074,1.7984542464651687
3,16,7.703213924756949,2.058771171771187
3,16,8.728030855413031,1.9359998095660365
3,16,7.810877009544879,2.2475989526231928
3,17,8.203051296012813,2.0630545279226813
3,17,9.494428978737533,2.158282355484675
3,17,9.02144151885069,2.536349910666548
3,17,8.683866181057423,2.988137068267166
3,17,8.767430529941354,2.9846038129915007
3,17,9.35027942857975,4.399703673610783
3,18,9.00305801166335,4.37760365528817
3,18,9.32091306705037,5.860553143387372
3,18,9.135210887593404,5.935365770354648
3,18,8.021406055781721,5.886210551080028
3,18,7.745510821259231,5.728784985480504
3,18,6.693762847323766,5.917318786077983
3,19,5.979706422914571,4.405831521966722
3,19,6.0563250153696835,4.344360800094507
3,19,6.554523395027891,2.9573083710783954
3,19,5.593887960989598,2.639521582165968
3,19,5.510842663552481,2.268219408451383
3,19,6.058667468787724,2.1895210683775126
3,20,5.933804302380314,2.0377221088083224
3,20,5.075188403443113,2.062600306436799
3,20,5.865118388554723,1.9737580940384354
3,20,4.62948796153278,1.764874795988176
3,20,4.810982978308323,2.0549049676812143
3,20,4.07812008172357,1.8640378487180933
3,21,4.649951994282227,1.8470500098668154
3,21,5.338236283198858,1.8713318919597237
3,21,3.6059963467184466,1.2436937323527941
3,21,4.670211225980002,1.5754466995743874
3,21,3.9734498108775163,2.0377221088083224
3,21,2.1348045842019903,2.196927541783813
3,22,1.4556085907145275,1.84125207204505
3,22,1.1793459680296352,1.6955379236065047
3,22,0.1717313971234155,0.6457959915423455
3,22,1.3285174376158637,1.6102428901274521
3,22,1.5424096716041549,1.5966320973447796
3,22,0.5280528351488353,1.1935770211496877
4,5,0.23491967900157096,0.062478330338038277
4,5,0.23491967900157096,0.062478330338038277
4,5,0.24592894076477637,0.062478330338038277
4,5,1.4985831367180076,0.062478330338038277
4,5,1.5762305286020986,0.062478330338038277
4,5,2.748427743160585,0.2596487239447018
4,6,2.4523023797263255,0.16282356872999693
4,6,2.824352369765055,0.8174240686112103
4,6,4.4558721522664,1.0362913024316442
4,6,4.558885867073143,0.8215596273884201
4,6,4.7029408021724475,0.8464940403377861
4,6,4.766178885629167,1.2843885247713016
4,7,5.301570875648405,1.5541310432018685
4,7,6.921840255222333,1.8422001683629319
4,7,7.515195481759135,2.03893258185142
4,7,8.256507851299487,2.3001058312357947
4,7,8.657687224700355,2.9661430371484414
4,7,9.496516841293495,6.196863211904258
4,8,14.2629553643618,5.564436599745211
4,8,15.780022006455315,8.005131412572219
4,8,12.184044096267291,5.887280072791841
4,8,11.384688579000015,6.033229114340067
4,8,9.676422494497569,4.460252936693535
4,8,8.772056994398245,2.369211937678211
4,9,8.517654493330632,1.6671592046974189
4,9,7.516089279117972,1.7977533857119674
4,9,6.561283220100416,1.507973488835754
4,9,6.589040000274014,1.4116321240676675
4,9,7.296403223129461,1.3372035644668623
4,9,6.589305178497493,1.297165694943538
4,10,7.311383654120607,1.3119329984655308
4,10,7.205832621993196,1.2605512814418969
4,10,7.588081605162734,1.218650512237736
4,10,6.0508965743729854,1.2112865699418667
4,10,6.533080144135333,1.2562676019614964
4,10,7.326020961696685,1.1920977286727268
4,11,7.857468903983125,1.229279727104063
4,11,7.892619769324857,1.2105857091886645
4,11,7.925226764211163,1.2261446197042334
4,11,8.611710649376308,1.2723020238224674
4,11,7.524241905350308,1.2179496514845338
4,11,6.399360480128743,1.1627374758945526
4,12,7.52074717620746,1.2160829116852474
4,12,8.140404672350323,1.2284305694004924
4,12,6.7914391391642805,1.1987133459256638
4,12,7.455818897150245,1.2667527887542076
4,12,7.870052494069292,1.255054078945314
4,12,7.1746365158736785,1.258557820534508
4,13,8.40662062523468,1.2751829876586225
4,13,7.506249803223517,1.2667527887542076
4,13,7.708723922436044,1.182377110700786
4,13,7.590998675024252,1.2130827249535814
4,13,8.251578529175458,1.1741821424810865
4,13,7.367879573975384,1.041342682518252
4,14,7.972328936658713,1.1123897224330868
4,14,6.988718860435844,0.8559246500901354
4,14,7.765735685817985,0.8542628827317694
4,14,8.039090198670191,0.8894414871941483
4,14,8.468416573084093,0.891420453753232
4,14,8.274898474359563,0.8894414871941483
4,15,7.413472174773183,0.8542628827317694
4,15,7.849664539242466,0.8441296241889757
4,15,7.691941564292984,0.8508749618784158
4,15,8.438123677617215,1.0388595352488403
4,15,8.2717821459965,0.9543491566311277
4,15,8.90832594800016,0.8884307126120881
4,16,11.588035595771666,0.8884307126120881
4,16,12.278693386025068,0.890092479970454
4,16,12.769522197221956,1.21130650682862
4,16,26.146178746046992,0.8860260047659614
4,16,26.983053711266358,1.121589954641027
4,16,27.735007880371978,1.0119370266790901
4,17,61.88924686267156,1.028436562463939
4,17,45.466504033203485,1.1651387987875166
4,17,29.99604799156803,1.1822828840618593
4,17,28.598503748638976,1.174679734395909
4,17,32.31720092569268,1.2131451083190625
4,17,22.85146534907268,1.1305088708115056
4,18,15.745091563493757,1.201548423999834
4,18,15.393423625292948,1.1793873695596426
4,18,12.535149888993418,1.136437566197889
4,18,10.909942287429628,1.1988192605884505
4,18,10.707567498710324,1.1015433639201195
4,18,9.285964514112615,1.1651426722317564
4,19,7.97165252137969,1.2135997644158354
4,19,8.92203791914171,1.171698995211675
4,19,9.130654634498603,1.041342682518252
4,19,7.439106167164075,0.6775896537873551
4,19,6.972533861259162,0.8441296241889757
4,19,7.323255616982706,0.8441296241889757
4,20,7.724596403566238,0.8325407987084242
4,20,7.21929195228078,0.43759602243614487
4,20,6.565390068156337,0.842926870315314
4,20,6.618685769678108,0.8174240686112103
4,20,5.46579974484795,0.836884181416318
4,20,5.146505707835572,0.6816241288178146
4,21,5.479337930336425,0.3551387182660441
4,21,5.5544248594179075,0.8044607140558414
4,21,4.296055442202492,0.20356338031138202
4,21,3.8070921313166104,0.6987230421503923
4,21,3.868490675788982,0.6987230421503923
4,21,2.9261693777966897,0.6748787911283746
4,22,1.4162734001361896,0.6464369543231351
4,22,2.38824061956104,0.11950084133173841
4,22,1.2023430023885184,0.6464369543231351
4,22,0.04334080618150498,0.640235135102752
4,22,0.4047861547643655,0.2942256959925897
4,22,0.6570017118848442,0.20356338031138202
5,5,0.23491967900157096,0.062478330338038277
5,5,0.2849973362118889,0.062478330338038277
5,5,0.9652529781654007,0.062478330338038277
5,5,1.6110302095316644,0.062478330338038277
5,5,2.2788379810634702,0.11950084133173841
5,5,2.799476641471726,0.06432324153640367
5,6,5.372363955566035,0.20356338031138202
5,6,4.84592196876041,0.2942256959925897
5,6,6.93293620761027,0.8532393780272262
5,6,7.776316805753591,1.3108298407495607
5,6,9.077549502897913,1.7001745055637287
5,6,11.541282670406993,1.7543758207144977
5,7,14.685724636195811,2.842651126513997
5,7,14.983235073677747,2.8309374749942084
5,7,16.30305476934879,2.9939669646343154
5,7,17.88788970470467,4.429164831793107
5,7,26.75061618124031,4.3641088990908665
5,7,30.263001086300477,4.328538908334415
5,8,41.90476434150791,5.131726920730917
5,8,53.57272848207242,7.59285375213672
5,8,52.64034524521569,9.097359479636513
5,8,48.193554799426515,9.097359479636513
5,8,34.58981734815365,17.875099159452507
5,8,28.65643762594772,12.255004041553839
5,9,29.36190885001946,4.920180104116985
5,9,24.492802963454196,4.172432887395817
5,9,18.062274351613947,5.610884733952395
5,9,15.821649189146523,4.562662202868603
5,9,14.932952568246517,4.325935848791544
5,9,15.700945542194146,3.209777286695222
5,10,14.045269452627698,2.5245689111025276
5,10,14.946422025978672,2.387076891781959
5,10,12.152549568313596,2.236071311747311
5,10,14.60018938704966,2.0925959886392453
5,10,12.677585461583414,1.9663548397083532
5,10,12.743310971720073,2.0303188544782396
5,11,12.39498480448017,1.9144109830819003
5,11,13.79379169968893,1.8122053232608926
5,11,13.339539720100788,1.6884945117493544
5,11,13.40692521748853,1.6874847559034833
5,11,12.667662107469887,1.687686516759912
5,11,12.271840204836417,1.675792299739764
5,12,13.96546574634679,1.8206113418787935
5,12,13.72038069774915,1.873537526478237
5,12,13.097964449395503,1.8435152973210716
5,12,13.586965315140118,2.0296843816362884
5,12,12.542621801636459,2.0697018477563485
5,12,13.811453988775183,2.0622818970301684
5,13,12.699624829331041,2.0342165106004857
5,13,13.750417351743504,2.060064786781538
5,13,12.412169427224343,1.9770896648803187
5,13,12.927502955749047,1.98028028431282
5,13,13.457270841576296,2.052640445356522
5,13,13.503790963291504,2.0240037184317563
5,14,14.299751106726292,2.0831915866353627
5,14,13.890248375465564,2.023300724133171
5,14,14.481434969545491,2.0589097045424536
5,14,15.42561996403736,1.843359407972471
5,14,14.006088475648687,2.0390711146226863
5,14,15.36663243654929,1.772925964215662
5,15,15.265440474159,1.773401764593271
5,15,14.433490391112025,1.8022283562000414
5,15,13.04512347615536,2.0220349152756016
5,15,14.94281312907374,1.9323092076716906
5,15,14.326604482961264,1.9680986889879366
5,15,15.795765200262805,1.7570456957198188
5,16,14.877349273650628,2.0273463331194357
5,16,16.825037781403523,2.019199783644097
5,16,16.45203885604111,2.066573844159123
5,16,16.42361110248087,1.9475529714225885
5,16,20.32906623693956,1.9590967949104796
5,16,22.141947059896673,2.035234832513669
5,17,34.05988229755277,2.070907963929219
5,17,40.3948912932924,2.175667699100618
5,17,36.511969394911674,2.2169261629370203
5,17,53.44931530810884,2.5322001206752955
5,17,59.08621969041679,2.7381170570213613
5,17,56.13117886263828,2.775662286182946
5,18,67.63281184550496,3.1657219763814743
5,18,56.83746580623403,3.1639265171187434
5,18,67.0383887825647,3.603962486814612
5,18,49.54347294004624,3.1307819648676203
5,18,41.449456632555425,2.806351060641035
5,18,25.49581475608596,2.759969688556429
5,19,22.194285224712257,2.3365615135785665
5,19,20.358066633961215,2.208478856879265
5,19,14.60944983919305,2.2838663068208476
5,19,14.074297638268959,2.030165302824005
5,19,12.92874461985135,1.7947636445708242
5,19,11.62383271387159,1.6865136751123486
5,20,13.622426294948072,1.6775636012665112
5,20,13.741924441224796,1.5103519200837703
5,20,12.360677544695358,1.6851062504987795
5,20,12.704193434048975,1.7128769728169315
5,20,12.104874498381891,1.756599378003316
5,20,10.515743213784145,1.507977550119347
5,21,11.606057289106584,1.2540887869164037
5,21,11.84506514305531,1.6874847559034833
5,21,10.669156493685671,1.2917362092072633
5,21,8.886537473385792,1.6411466083437023
5,21,9.240247999878688,1.2947259503484072
5,21,8.500716949427197,1.4809093303779701
5,22,8.238713776195837,1.4910241677885703
5,22,6.901750608338139,1.1388634567919416
5,22,4.467977288323555,1.4409281632971631
5,22,1.8802986609533787,0.9021919749498483
5,22,1.242264513915634,0.7527487149551505
5,22,0.1285123741987868,0.062478330338038277
6,5,0.23491967900157096,0.062478330338038277
6,5,1.6184368885671743,0.062478330338038277
6,5,3.760349748047873,0.062478330338038277
6,5,3.56890639049495,0.062478330338038277
6,5,4.562514055944706,0.062478330338038277
6,5,6.515184003160463,0.062478330338038277
6,6,7.016713691014691,0.062478330338038277
6,6,7.408621488625787,0.2011989641625718
6,6,9.595228438358236,0.3502911548478221
6,6,11.242376667129513,0.7658776277411457
6,6,14.537254613189045,0.8478852207372719
6,6,23.487755991497767,1.2163192566865724
6,7,29.47913351990775,1.3031406548164808
6,7,30.285350867683917,1.4925299789631163
6,7,42.99605530901537,1.79613731506958
6,7,60.99604813517375,1.954048897232965
6,7,53.57671118983448,2.2001817048418704
6,7,55.14367612293969,2.248108980820781
6,8,71.64076076388427,2.221286517237921
6,8,81.13268992577241,5.426766850938104
6,8,73.96002040748392,4.238756264592056
6,8,95.09838002430617,4.993713286889463
6,8,64.53339099541215,11.779732900230519
6,8,57.44169228491245,7.457741236246012
6,9,42.721301595968946,5.364785768271869
6,9,30.86585702491372,5.281040222713958
6,9,25.382570959299017,5.562418034432558
6,9,18.85393186900311,5.757602631141668
6,9,18.4918408727511,5.74671556679511
6,9,15.110977277395131,4.338213001305854
6,10,15.515834719600534,3.218191597714739
6,10,14.93121185856961,2.9277821879966024
6,10,14.174258402994672,2.2581171220167637
6,10,13.57735022604065,2.3631337196348836
6,10,12.535293644350425,2.2476450704740425
6,10,13.041892261941253,2.0546516630933116
6,11,13.643010504697926,2.2007923786263612
6,11,12.14351589230502,2.2493191992515356
6,11,14.34595816548062,2.2304237981989483
6,11,14.37676060492487,2.1197736682880235
6,11,16.205887950309354,2.2519673517364205
6,11,14.122768343151064,2.1946150776501603
6,12,15.856485195586288,2.1874530543694832
6,12,20.80923899552722,2.1877494565309887
6,12,16.20858327226145,2.1799449311642696
6,12,18.98445268599334,2.2523109350060664
6,12,17.07015039111202,2.276254107153139
6,12,21.99182321015036,2.1671914574594773
6,13,15.304014187274365,2.328860007566754
6,13,19.659798880007507,2.1920202806492592
6,13,14.831596830532193,2.226168209998719
6,13,15.099498494013952,2.196334837552076
6,13,16.85102959801547,2.3826193507076727
6,13,14.389294608839611,2.1920202806492592
6,14,13.490572744204034,2.2502371648644615
6,14,15.872644715109308,2.245650913271882
6,14,16.309939315664383,2.1247868537113743
6,14,17.947209862479546,2.2318157235470815
6,14,14.94444413751562,2.20669042713515
6,14,14.094779913580759,2.178586952241142
6,15,15.212271621376056,2.24199755692568
6,15,19.80588591791187,2.1221964165958385
6,15,14.905911550821425,2.136035117590816
6,15,20.16804775012543,2.253831402299772
6,15,18.44999441668183,2.6442389768177312
6,15,19.998354828062418,2.134084351006074
6,16,20.242368604425476,2.7699799700946244
6,16,22.51980759464183,2.660999711033728
6,16,23.10168724702039,2.837416883254861
6,16,24.59122986686752,2.753465054731201
6,16,28.48816336914572,3.65102101532412
6,16,23.73161021823186,3.0102076505873425
6,17,30.42461352626355,4.262519887124033
6,17,54.58368202462803,4.384647015710638
6,17,39.91119052722912,5.633206568436277
6,17,56.970106194871256,3.731152222576634
6,17,98.25340890245893,4.368617731567515
6,17,67.04630199730401,8.623780105239819
6,18,66.9779206370401,11.708134761599378
6,18,103.15912211992946,12.208263975894088
6,18,100.58907755290485,12.3888257194158
6,18,58.153990104774174,11.711281678071426
6,18,55.18738415129546,12.52535710818099
6,18,48.66754866443871,11.850884945759754
6,19,35.996957726095374,9.408749365895465
6,19,33.11863167334027,4.81991177365593
6,19,28.1414865608782,5.57902022005776
6,19,27.09893497821656,5.435117894048317
6,19,26.482549007481555,4.326390838047491
6,19,24.672354764298515,3.177517266071425
6,20,23.837711128081878,2.9570807343598244
6,20,23.555101054892326,2.2697507760841305
6,20,24.947336236016323,2.8421690826931205
6,20,19.323084384246947,1.951986823567885
6,20,23.41438143945571,2.7859406276315175
6,20,18.80302733974125,1.841784218172812
6,21,26.115330647121045,2.7587936593699203
6,21,20.896874743117614,1.9798096926751962
6,21,22.295846325362483,2.357765043703278
6,21,22.670614458024605,2.1240814478097305
6,21,19.43581570787142,1.880716634277057
6,21,18.963405839300165,2.1612834958629388
6,22,10.000940897895983,1.7066974327759712
6,22,1.5510673634689816,2.078088420994313
6,22,1.883455419768636,1.6247705470182439
6,22,1.3782129624043895,2.0384795090051306
6,22,1.644718055533579,1.6562585645612722
6,22,1.0579957962282338,1.4944677605633283
7,5,0.23491967900157096,0.062478330338038277
7,5,0.23491967900157096,0.062478330338038277
7,5,0.27662672938886773,0.062478330338038277
7,5,1.085799492155065,0.062478330338038277
7,5,2.733180487854945,0.11950084133173841
7,5,5.261972511105881,0.06432324153640367
7,6,6.250298065088925,0.7698476282877288
7,6,7.051729974676608,0.7001071988937638
7,6,9.95220520594781,1.211799232204847
7,6,12.182011163481247,1.4880344266474252
7,6,14.999051518936568,2.2493191992515356
7,6,17.747673557738622,2.9010752714611234
7,7,22.76902115002286,5.81916567837671
7,7,31.069401669937164,5.223866559224162
7,7,31.920964228531243,5.188592581497371
7,7,49.074578121756865,5.490542068492751
7,7,60.29603130945824,3.8307011656919667
7,7,76.38431879901023,3.8033173216525347
7,8,92.29553530198793,8.691813394131701
7,8,102.023424848126,12.97872146585656
7,8,102.76360455844447,16.3066034590106
7,8,101.86968619266152,9.18887817815695
7,8,74.06335589144366,17.40715279228757
7,8,57.614233891516584,16.423746533668584
7,9,57.154524754910355,16.640246993736515
