stationid,startTime,inNums,outNums
2,2022/7/15 9:40,51,121
2,2022/7/15 9:50,48,109
2,2022/7/15 10:00,45,105
2,2022/7/15 10:10,44,98
2,2022/7/15 10:20,42,90
2,2022/7/15 10:30,37,90
2,2022/7/15 10:40,36,93
2,2022/7/15 10:50,36,76
2,2022/7/15 11:00,37,70
2,2022/7/15 11:10,36,85
2,2022/7/15 11:20,37,81
2,2022/7/15 11:30,38,74
2,2022/7/15 11:40,34,76
2,2022/7/15 11:50,34,70
2,2022/7/15 12:00,38,76
2,2022/7/15 12:10,45,69
2,2022/7/15 12:20,44,76
2,2022/7/15 12:30,41,73
2,2022/7/15 12:40,46,76
2,2022/7/15 12:50,41,90
2,2022/7/15 13:00,41,73
2,2022/7/15 13:10,38,104
2,2022/7/15 13:20,41,76
2,2022/7/15 13:30,38,93
2,2022/7/15 13:40,44,82
2,2022/7/15 13:50,41,87
2,2022/7/15 14:00,41,93
2,2022/7/15 14:10,44,82
2,2022/7/15 14:20,36,94
2,2022/7/15 14:30,35,81
2,2022/7/15 14:40,40,79
2,2022/7/15 14:50,37,79
2,2022/7/15 15:00,43,77
2,2022/7/15 15:10,41,93
2,2022/7/15 15:20,42,83
2,2022/7/15 15:30,45,105
2,2022/7/15 15:40,43,87
2,2022/7/15 15:50,46,104
2,2022/7/15 16:00,50,92
2,2022/7/15 16:10,53,97
2,2022/7/15 16:20,47,100
2,2022/7/15 16:30,68,99
2,2022/7/15 16:40,94,112
2,2022/7/15 16:50,85,105
2,2022/7/15 17:00,277,108
2,2022/7/15 17:10,310,125
2,2022/7/15 17:20,275,110
2,2022/7/15 17:30,327,108
2,2022/7/15 17:40,710,142
2,2022/7/15 17:50,462,181
2,2022/7/15 18:00,326,184
2,2022/7/15 18:10,577,192
2,2022/7/15 18:20,272,159
2,2022/7/15 18:30,205,185
2,2022/7/15 18:40,176,152
2,2022/7/15 18:50,89,117
2,2022/7/15 19:00,76,110
2,2022/7/15 19:10,65,124
2,2022/7/15 19:20,52,103
2,2022/7/15 19:30,45,111
2,2022/7/15 19:40,39,105
2,2022/7/15 19:50,40,95
2,2022/7/15 20:00,39,82
2,2022/7/15 20:10,40,95
2,2022/7/15 20:20,36,93
2,2022/7/15 20:30,32,79
2,2022/7/15 20:40,37,92
2,2022/7/15 20:50,36,78
2,2022/7/15 21:00,30,77
2,2022/7/15 21:10,29,82
2,2022/7/15 21:20,30,97
2,2022/7/15 21:30,29,76
2,2022/7/15 21:40,26,80
2,2022/7/15 21:50,28,79
2,2022/7/15 22:00,23,86
2,2022/7/15 22:10,28,79
2,2022/7/15 22:20,15,78
2,2022/7/15 22:30,11,77
2,2022/7/15 22:40,5,52
2,2022/7/15 22:50,0,3
3,2022/7/15 5:00,0,1
3,2022/7/15 5:10,4,1
3,2022/7/15 5:20,13,1
3,2022/7/15 5:30,9,1
3,2022/7/15 5:40,16,1
3,2022/7/15 5:50,23,1
3,2022/7/15 6:00,27,1
3,2022/7/15 6:10,31,1
3,2022/7/15 6:20,47,19
3,2022/7/15 6:30,57,16
3,2022/7/15 6:40,68,23
3,2022/7/15 6:50,88,23
3,2022/7/15 7:00,144,11
3,2022/7/15 7:10,222,25
3,2022/7/15 7:20,274,40
3,2022/7/15 7:30,325,50
3,2022/7/15 7:40,593,38
3,2022/7/15 7:50,684,49
3,2022/7/15 8:00,699,54
3,2022/7/15 8:10,707,61
3,2022/7/15 8:20,629,62
3,2022/7/15 8:30,367,72
3,2022/7/15 8:40,282,71
3,2022/7/15 8:50,234,62
3,2022/7/15 9:00,169,64
3,2022/7/15 9:10,116,46
3,2022/7/15 9:20,65,52
3,2022/7/15 9:30,49,42
3,2022/7/15 9:40,41,51
3,2022/7/15 9:50,40,47
3,2022/7/15 10:00,33,49
3,2022/7/15 10:10,34,42
3,2022/7/15 10:20,30,48
3,2022/7/15 10:30,25,50
3,2022/7/15 10:40,28,47
3,2022/7/15 10:50,26,48
3,2022/7/15 11:00,26,50
3,2022/7/15 11:10,25,50
3,2022/7/15 11:20,26,51
3,2022/7/15 11:30,25,49
3,2022/7/15 11:40,25,51
3,2022/7/15 11:50,26,50
3,2022/7/15 12:00,28,52
3,2022/7/15 12:10,27,50
3,2022/7/15 12:20,27,51
3,2022/7/15 12:30,27,52
3,2022/7/15 12:40,29,52
3,2022/7/15 12:50,25,54
3,2022/7/15 13:00,27,55
3,2022/7/15 13:10,28,58
3,2022/7/15 13:20,28,53
3,2022/7/15 13:30,28,54
3,2022/7/15 13:40,28,63
3,2022/7/15 13:50,23,63
3,2022/7/15 14:00,25,67
3,2022/7/15 14:10,22,66
3,2022/7/15 14:20,24,65
3,2022/7/15 14:30,22,59
3,2022/7/15 14:40,20,61
3,2022/7/15 14:50,23,70
3,2022/7/15 15:00,21,65
3,2022/7/15 15:10,20,67
3,2022/7/15 15:20,21,73
3,2022/7/15 15:30,22,81
3,2022/7/15 15:40,19,73
3,2022/7/15 15:50,21,76
3,2022/7/15 16:00,21,76
3,2022/7/15 16:10,20,74
3,2022/7/15 16:20,22,79
3,2022/7/15 16:30,26,93
3,2022/7/15 16:40,29,97
3,2022/7/15 16:50,26,103
3,2022/7/15 17:00,24,104
3,2022/7/15 17:10,29,111
3,2022/7/15 17:20,31,101
3,2022/7/15 17:30,29,115
3,2022/7/15 17:40,29,109
3,2022/7/15 17:50,29,181
3,2022/7/15 18:00,26,128
3,2022/7/15 18:10,30,179
3,2022/7/15 18:20,27,226
3,2022/7/15 18:30,29,234
3,2022/7/15 18:40,23,220
3,2022/7/15 18:50,22,223
3,2022/7/15 19:00,19,145
3,2022/7/15 19:10,17,139
3,2022/7/15 19:20,18,111
3,2022/7/15 19:30,16,119
3,2022/7/15 19:40,15,100
3,2022/7/15 19:50,16,112
3,2022/7/15 20:00,15,101
3,2022/7/15 20:10,15,95
3,2022/7/15 20:20,17,97
3,2022/7/15 20:30,14,78
3,2022/7/15 20:40,14,92
3,2022/7/15 20:50,12,85
3,2022/7/15 21:00,13,94
3,2022/7/15 21:10,16,95
3,2022/7/15 21:20,12,60
3,2022/7/15 21:30,11,86
3,2022/7/15 21:40,10,102
3,2022/7/15 21:50,5,114
3,2022/7/15 22:00,1,94
3,2022/7/15 22:10,0,77
3,2022/7/15 22:20,0,25
3,2022/7/15 22:30,0,86
3,2022/7/15 22:40,1,77
3,2022/7/15 22:50,0,54
4,2022/7/15 5:00,0,1
4,2022/7/15 5:10,0,1
4,2022/7/15 5:20,0,1
4,2022/7/15 5:30,5,1
4,2022/7/15 5:40,9,1
4,2022/7/15 5:50,10,21
4,2022/7/15 6:00,7,5
4,2022/7/15 6:10,9,34
4,2022/7/15 6:20,17,49
4,2022/7/15 6:30,15,33
4,2022/7/15 6:40,17,42
4,2022/7/15 6:50,16,62
4,2022/7/15 7:00,20,75
4,2022/7/15 7:10,23,87
4,2022/7/15 7:20,25,93
4,2022/7/15 7:30,28,109
4,2022/7/15 7:40,31,108
4,2022/7/15 7:50,39,213
4,2022/7/15 8:00,47,319
4,2022/7/15 8:10,58,346
4,2022/7/15 8:20,44,208
4,2022/7/15 8:30,34,178
4,2022/7/15 8:40,30,152
4,2022/7/15 8:50,28,123
4,2022/7/15 9:00,27,76
4,2022/7/15 9:10,26,82
4,2022/7/15 9:20,23,71
4,2022/7/15 9:30,21,74
4,2022/7/15 9:40,23,64
4,2022/7/15 9:50,22,65
4,2022/7/15 10:00,24,64
4,2022/7/15 10:10,25,58
4,2022/7/15 10:20,24,65
4,2022/7/15 10:30,20,54
4,2022/7/15 10:40,21,62
4,2022/7/15 10:50,25,55
4,2022/7/15 11:00,26,59
4,2022/7/15 11:10,26,59
4,2022/7/15 11:20,26,60
4,2022/7/15 11:30,32,59
4,2022/7/15 11:40,25,65
4,2022/7/15 11:50,24,51
4,2022/7/15 12:00,28,54
4,2022/7/15 12:10,29,55
4,2022/7/15 12:20,25,61
4,2022/7/15 12:30,27,62
4,2022/7/15 12:40,28,67
4,2022/7/15 12:50,25,60
4,2022/7/15 13:00,29,58
4,2022/7/15 13:10,26,61
4,2022/7/15 13:20,26,53
4,2022/7/15 13:30,28,55
4,2022/7/15 13:40,26,52
4,2022/7/15 13:50,25,48
4,2022/7/15 14:00,28,50
4,2022/7/15 14:10,27,42
4,2022/7/15 14:20,29,45
4,2022/7/15 14:30,27,44
4,2022/7/15 14:40,29,44
4,2022/7/15 14:50,28,46
4,2022/7/15 15:00,24,45
4,2022/7/15 15:10,28,42
4,2022/7/15 15:20,29,41
4,2022/7/15 15:30,26,49
4,2022/7/15 15:40,30,45
4,2022/7/15 15:50,33,45
4,2022/7/15 16:00,36,46
4,2022/7/15 16:10,48,46
4,2022/7/15 16:20,41,59
4,2022/7/15 16:30,97,46
4,2022/7/15 16:40,93,50
4,2022/7/15 16:50,157,47
4,2022/7/15 17:00,322,48
4,2022/7/15 17:10,348,53
4,2022/7/15 17:20,180,51
4,2022/7/15 17:30,137,54
4,2022/7/15 17:40,177,55
4,2022/7/15 17:50,76,52
4,2022/7/15 18:00,65,55
4,2022/7/15 18:10,56,55
4,2022/7/15 18:20,41,54
4,2022/7/15 18:30,43,58
4,2022/7/15 18:40,32,50
4,2022/7/15 18:50,29,52
4,2022/7/15 19:00,24,56
4,2022/7/15 19:10,29,54
4,2022/7/15 19:20,32,48
4,2022/7/15 19:30,25,27
4,2022/7/15 19:40,22,42
4,2022/7/15 19:50,24,44
4,2022/7/15 20:00,28,38
4,2022/7/15 20:10,30,25
4,2022/7/15 20:20,23,40
4,2022/7/15 20:30,25,34
4,2022/7/15 20:40,17,39
4,2022/7/15 20:50,22,30
4,2022/7/15 21:00,22,25
4,2022/7/15 21:10,20,33
4,2022/7/15 21:20,17,15
4,2022/7/15 21:30,11,31
4,2022/7/15 21:40,12,30
4,2022/7/15 21:50,11,29
4,2022/7/15 22:00,7,27
4,2022/7/15 22:10,8,7
4,2022/7/15 22:20,3,25
4,2022/7/15 22:30,0,24
4,2022/7/15 22:40,1,23
4,2022/7/15 22:50,1,13
5,2022/7/15 5:00,0,1
5,2022/7/15 5:10,0,1
5,2022/7/15 5:20,2,1
5,2022/7/15 5:30,5,1
5,2022/7/15 5:40,7,2
5,2022/7/15 5:50,12,1
5,2022/7/15 6:00,20,13
5,2022/7/15 6:10,19,22
5,2022/7/15 6:20,28,40
5,2022/7/15 6:30,32,63
5,2022/7/15 6:40,36,73
5,2022/7/15 6:50,45,76
5,2022/7/15 7:00,54,123
5,2022/7/15 7:10,57,123
5,2022/7/15 7:20,59,106
5,2022/7/15 7:30,83,112
5,2022/7/15 7:40,147,171
5,2022/7/15 7:50,162,181
5,2022/7/15 8:00,194,281
5,2022/7/15 8:10,232,322
5,2022/7/15 8:20,232,325
5,2022/7/15 8:30,221,387
5,2022/7/15 8:40,184,438
5,2022/7/15 8:50,148,504
5,2022/7/15 9:00,94,335
5,2022/7/15 9:10,76,283
5,2022/7/15 9:20,66,233
5,2022/7/15 9:30,55,192
5,2022/7/15 9:40,45,139
5,2022/7/15 9:50,49,133
5,2022/7/15 10:00,43,117
5,2022/7/15 10:10,46,105
5,2022/7/15 10:20,39,103
5,2022/7/15 10:30,47,110
5,2022/7/15 10:40,38,93
5,2022/7/15 10:50,38,99
5,2022/7/15 11:00,36,93
5,2022/7/15 11:10,43,79
5,2022/7/15 11:20,41,77
5,2022/7/15 11:30,42,75
5,2022/7/15 11:40,42,76
5,2022/7/15 11:50,37,76
5,2022/7/15 12:00,46,92
5,2022/7/15 12:10,42,88
5,2022/7/15 12:20,43,82
5,2022/7/15 12:30,44,92
5,2022/7/15 12:40,41,93
5,2022/7/15 12:50,41,109
5,2022/7/15 13:00,41,93
5,2022/7/15 13:10,44,108
5,2022/7/15 13:20,37,99
5,2022/7/15 13:30,40,93
5,2022/7/15 13:40,44,111
5,2022/7/15 13:50,45,91
5,2022/7/15 14:00,45,91
5,2022/7/15 14:10,45,90
5,2022/7/15 14:20,48,90
5,2022/7/15 14:30,49,92
5,2022/7/15 14:40,46,92
5,2022/7/15 14:50,50,80
5,2022/7/15 15:00,55,90
5,2022/7/15 15:10,69,92
5,2022/7/15 15:20,48,91
5,2022/7/15 15:30,56,87
5,2022/7/15 15:40,47,93
5,2022/7/15 15:50,48,77
5,2022/7/15 16:00,61,104
5,2022/7/15 16:10,76,92
5,2022/7/15 16:20,64,93
5,2022/7/15 16:30,71,93
5,2022/7/15 16:40,93,93
5,2022/7/15 16:50,131,110
5,2022/7/15 17:00,202,111
5,2022/7/15 17:10,244,105
5,2022/7/15 17:20,199,124
5,2022/7/15 17:30,265,102
5,2022/7/15 17:40,421,105
5,2022/7/15 17:50,268,110
5,2022/7/15 18:00,271,133
5,2022/7/15 18:10,580,133
5,2022/7/15 18:20,290,119
5,2022/7/15 18:30,223,107
5,2022/7/15 18:40,207,110
5,2022/7/15 18:50,137,126
5,2022/7/15 19:00,83,126
5,2022/7/15 19:10,85,110
5,2022/7/15 19:20,66,115
5,2022/7/15 19:30,43,100
5,2022/7/15 19:40,39,83
5,2022/7/15 19:50,37,86
5,2022/7/15 20:00,47,85
5,2022/7/15 20:10,47,74
5,2022/7/15 20:20,39,75
5,2022/7/15 20:30,39,80
5,2022/7/15 20:40,37,88
5,2022/7/15 20:50,29,71
5,2022/7/15 21:00,40,63
5,2022/7/15 21:10,37,75
5,2022/7/15 21:20,33,62
5,2022/7/15 21:30,32,75
5,2022/7/15 21:40,27,63
5,2022/7/15 21:50,24,70
5,2022/7/15 22:00,26,74
5,2022/7/15 22:10,25,52
5,2022/7/15 22:20,13,65
5,2022/7/15 22:30,6,48
5,2022/7/15 22:40,2,33
5,2022/7/15 22:50,0,3
6,2022/7/15 5:00,0,1
6,2022/7/15 5:10,7,1
6,2022/7/15 5:20,13,1
6,2022/7/15 5:30,14,1
6,2022/7/15 5:40,16,1
6,2022/7/15 5:50,23,1
6,2022/7/15 6:00,25,1
6,2022/7/15 6:10,32,11
6,2022/7/15 6:20,37,23
6,2022/7/15 6:30,46,32
6,2022/7/15 6:40,65,40
6,2022/7/15 6:50,94,54
6,2022/7/15 7:00,151,63
6,2022/7/15 7:10,200,69
6,2022/7/15 7:20,253,76
6,2022/7/15 7:30,317,93
6,2022/7/15 7:40,324,108
6,2022/7/15 7:50,474,127
6,2022/7/15 8:00,632,105
6,2022/7/15 8:10,583,177
6,2022/7/15 8:20,474,151
6,2022/7/15 8:30,349,233
6,2022/7/15 8:40,282,513
6,2022/7/15 8:50,239,321
6,2022/7/15 9:00,199,296
6,2022/7/15 9:10,145,326
6,2022/7/15 9:20,79,298
6,2022/7/15 9:30,65,221
6,2022/7/15 9:40,62,197
6,2022/7/15 9:50,43,154
6,2022/7/15 10:00,48,133
6,2022/7/15 10:10,44,122
6,2022/7/15 10:20,44,98
6,2022/7/15 10:30,41,109
6,2022/7/15 10:40,41,112
6,2022/7/15 10:50,41,112
6,2022/7/15 11:00,43,105
6,2022/7/15 11:10,37,106
6,2022/7/15 11:20,44,102
6,2022/7/15 11:30,44,105
6,2022/7/15 11:40,50,114
6,2022/7/15 11:50,57,108
6,2022/7/15 12:00,66,102
6,2022/7/15 12:10,74,106
6,2022/7/15 12:20,66,105
6,2022/7/15 12:30,75,108
6,2022/7/15 12:40,71,111
6,2022/7/15 12:50,77,107
6,2022/7/15 13:00,70,109
6,2022/7/15 13:10,72,107
6,2022/7/15 13:20,72,106
6,2022/7/15 13:30,63,105
6,2022/7/15 13:40,56,107
6,2022/7/15 13:50,70,107
6,2022/7/15 14:00,53,109
6,2022/7/15 14:10,60,105
6,2022/7/15 14:20,60,103
6,2022/7/15 14:30,73,103
6,2022/7/15 14:40,57,106
6,2022/7/15 14:50,53,101
6,2022/7/15 15:00,58,106
6,2022/7/15 15:10,72,117
6,2022/7/15 15:20,66,122
6,2022/7/15 15:30,74,124
6,2022/7/15 15:40,65,124
6,2022/7/15 15:50,70,105
6,2022/7/15 16:00,74,111
6,2022/7/15 16:10,73,124
6,2022/7/15 16:20,73,109
6,2022/7/15 16:30,85,111
6,2022/7/15 16:40,162,119
6,2022/7/15 16:50,130,126
6,2022/7/15 17:00,175,148
6,2022/7/15 17:10,217,189
6,2022/7/15 17:20,199,223
6,2022/7/15 17:30,236,253
6,2022/7/15 17:40,309,330
6,2022/7/15 17:50,265,372
6,2022/7/15 18:00,265,507
6,2022/7/15 18:10,576,495
6,2022/7/15 18:20,310,503
6,2022/7/15 18:30,271,508
6,2022/7/15 18:40,235,505
6,2022/7/15 18:50,205,506
6,2022/7/15 19:00,179,382
6,2022/7/15 19:10,172,327
6,2022/7/15 19:20,150,216
6,2022/7/15 19:30,101,191
6,2022/7/15 19:40,93,137
6,2022/7/15 19:50,85,123
6,2022/7/15 20:00,80,115
6,2022/7/15 20:10,76,127
6,2022/7/15 20:20,92,104
6,2022/7/15 20:30,91,98
6,2022/7/15 20:40,104,116
6,2022/7/15 20:50,130,92
6,2022/7/15 21:00,150,126
6,2022/7/15 21:10,132,100
6,2022/7/15 21:20,76,117
6,2022/7/15 21:30,86,105
6,2022/7/15 21:40,105,92
6,2022/7/15 21:50,67,104
6,2022/7/15 22:00,30,77
6,2022/7/15 22:10,3,106
6,2022/7/15 22:20,2,85
6,2022/7/15 22:30,0,110
6,2022/7/15 22:40,1,75
6,2022/7/15 22:50,0,64
7,2022/7/15 5:00,0,1
7,2022/7/15 5:10,0,1
7,2022/7/15 5:20,0,1
7,2022/7/15 5:30,3,1
7,2022/7/15 5:40,8,5
7,2022/7/15 5:50,18,1
7,2022/7/15 6:00,22,29
7,2022/7/15 6:10,30,30
7,2022/7/15 6:20,34,54
7,2022/7/15 6:30,44,71
7,2022/7/15 6:40,57,106
7,2022/7/15 6:50,75,123
7,2022/7/15 7:00,89,224
7,2022/7/15 7:10,150,318
7,2022/7/15 7:20,163,190
7,2022/7/15 7:30,227,232
7,2022/7/15 7:40,269,254
7,2022/7/15 7:50,301,255
7,2022/7/15 8:00,359,384
7,2022/7/15 8:10,366,429
7,2022/7/15 8:20,392,432
7,2022/7/15 8:30,338,575
7,2022/7/15 8:40,318,1133
7,2022/7/15 8:50,274,1138
7,2022/7/15 9:00,233,429
7,2022/7/15 9:10,221,531
7,2022/7/15 9:20,179,502
7,2022/7/15 9:30,149,332
7,2022/7/15 9:40,120,254
7,2022/7/15 9:50,76,190
7,2022/7/15 10:00,64,192
7,2022/7/15 10:10,65,108
7,2022/7/15 10:20,61,124
7,2022/7/15 10:30,56,122
7,2022/7/15 10:40,49,102
7,2022/7/15 10:50,55,107
7,2022/7/15 11:00,49,106
7,2022/7/15 11:10,52,103
7,2022/7/15 11:20,57,106
7,2022/7/15 11:30,57,112
7,2022/7/15 11:40,76,110
7,2022/7/15 11:50,80,109
7,2022/7/15 12:00,75,105
7,2022/7/15 12:10,75,105
7,2022/7/15 12:20,71,106
7,2022/7/15 12:30,76,108
7,2022/7/15 12:40,71,97
7,2022/7/15 12:50,65,105
7,2022/7/15 13:00,65,127
7,2022/7/15 13:10,68,102
7,2022/7/15 13:20,66,125
7,2022/7/15 13:30,63,116
7,2022/7/15 13:40,70,127
7,2022/7/15 13:50,62,121
7,2022/7/15 14:00,71,107
7,2022/7/15 14:10,62,103
7,2022/7/15 14:20,71,122
7,2022/7/15 14:30,70,100
7,2022/7/15 14:40,82,105
7,2022/7/15 14:50,77,111
7,2022/7/15 15:00,83,103
7,2022/7/15 15:10,85,103
7,2022/7/15 15:20,82,108
7,2022/7/15 15:30,119,100
7,2022/7/15 15:40,109,119
7,2022/7/15 15:50,137,125
7,2022/7/15 16:00,158,107
7,2022/7/15 16:10,189,118
7,2022/7/15 16:20,202,106
7,2022/7/15 16:30,264,120
7,2022/7/15 16:40,273,105
7,2022/7/15 16:50,265,110
7,2022/7/15 17:00,576,111
7,2022/7/15 17:10,672,108
7,2022/7/15 17:20,637,158
7,2022/7/15 17:30,653,196
7,2022/7/15 17:40,846,197
7,2022/7/15 17:50,698,207
7,2022/7/15 18:00,697,301
7,2022/7/15 18:10,717,270
7,2022/7/15 18:20,639,298
7,2022/7/15 18:30,429,284
7,2022/7/15 18:40,343,218
7,2022/7/15 18:50,268,179
7,2022/7/15 19:00,237,186
7,2022/7/15 19:10,230,132
7,2022/7/15 19:20,198,116
7,2022/7/15 19:30,143,117
7,2022/7/15 19:40,101,122
7,2022/7/15 19:50,79,126
7,2022/7/15 20:00,83,111
7,2022/7/15 20:10,77,112
7,2022/7/15 20:20,70,107
7,2022/7/15 20:30,64,108
7,2022/7/15 20:40,67,114
7,2022/7/15 20:50,57,111
7,2022/7/15 21:00,60,107
7,2022/7/15 21:10,73,104
7,2022/7/15 21:20,66,104
7,2022/7/15 21:30,59,115
7,2022/7/15 21:40,73,107
7,2022/7/15 21:50,47,98
7,2022/7/15 22:00,45,110
7,2022/7/15 22:10,44,80
7,2022/7/15 22:20,22,104
7,2022/7/15 22:30,12,86
7,2022/7/15 22:40,4,41
7,2022/7/15 22:50,2,21
8,2022/7/15 5:00,0,1
8,2022/7/15 5:10,2,1
8,2022/7/15 5:20,10,1
8,2022/7/15 5:30,15,1
8,2022/7/15 5:40,17,1
8,2022/7/15 5:50,19,1
8,2022/7/15 6:00,26,1
8,2022/7/15 6:10,33,1
8,2022/7/15 6:20,36,19
8,2022/7/15 6:30,55,29
8,2022/7/15 6:40,67,46
8,2022/7/15 6:50,69,53
8,2022/7/15 7:00,109,57
8,2022/7/15 7:10,155,68
8,2022/7/15 7:20,231,45
8,2022/7/15 7:30,280,51
8,2022/7/15 7:40,358,86
8,2022/7/15 7:50,468,105
8,2022/7/15 8:00,467,110
8,2022/7/15 8:10,474,191
8,2022/7/15 8:20,375,222
8,2022/7/15 8:30,345,159
8,2022/7/15 8:40,253,381
8,2022/7/15 8:50,196,91
8,2022/7/15 9:00,177,218
8,2022/7/15 9:10,98,32
8,2022/7/15 9:20,74,115
8,2022/7/15 9:30,53,103
8,2022/7/15 9:40,51,112
8,2022/7/15 9:50,45,114
8,2022/7/15 10:00,43,93
8,2022/7/15 10:10,41,80
8,2022/7/15 10:20,37,76
8,2022/7/15 10:30,38,78
8,2022/7/15 10:40,30,76
8,2022/7/15 10:50,32,68
8,2022/7/15 11:00,31,85
8,2022/7/15 11:10,31,83
8,2022/7/15 11:20,28,74
8,2022/7/15 11:30,31,74
8,2022/7/15 11:40,30,77
8,2022/7/15 11:50,35,77
8,2022/7/15 12:00,35,80
8,2022/7/15 12:10,39,75
8,2022/7/15 12:20,38,77
8,2022/7/15 12:30,38,81
8,2022/7/15 12:40,37,79
8,2022/7/15 12:50,43,75
8,2022/7/15 13:00,39,79
8,2022/7/15 13:10,38,76
8,2022/7/15 13:20,35,76
8,2022/7/15 13:30,40,77
8,2022/7/15 13:40,37,82
8,2022/7/15 13:50,34,76
8,2022/7/15 14:00,37,81
8,2022/7/15 14:10,33,77
8,2022/7/15 14:20,35,75
8,2022/7/15 14:30,37,83
8,2022/7/15 14:40,32,92
8,2022/7/15 14:50,29,93
8,2022/7/15 15:00,39,91
8,2022/7/15 15:10,32,93
8,2022/7/15 15:20,36,93
8,2022/7/15 15:30,33,98
8,2022/7/15 15:40,32,111
